NO;JALUR;STATUS;UMUR DOKUMEN;UMUR LHP;JENIS PEMBERITAHUAN;NOMOR AJU;NOMOR DAFTAR;TANGGAL DAFTAR;ID PERUSAHAAN;NAMA PERUSAHAAN;PPJK
559;H;;369;-;30 - BC 3.0;00003082062720250203000100;000990;03-02-2025;0820627214125000000000;SARANA MAJU BERSAMA;
560;H;;369;-;30 - BC 3.0;00003092821220250203000205;001005;03-02-2025;0800480121111000000000;PT. CEFA INDONESIA SEJAHTERA LESTARI;PT. LOGISTIK EKSPRESINDO UTAMA
561;H;;369;-;30 - BC 3.0;01010000258220250203000201;000976;03-02-2025;0013107743062000000000;PT BIROTIKA SEMESTA;PT BIROTIKA SEMESTA
562;H;;369;-;30 - BC 3.0;00003001304020250131100213;000964;03-02-2025;0013040530093000000000;AEROFOOD INDONESIA;
563;H;;369;-;30 - BC 3.0;00003001100020250203901183;000986;03-02-2025;0011000163092000000000;MUSIM MAS;
564;H;;368;-;30 - BC 3.0;00003092821220250204000219;001015;04-02-2025;0845961077124000000000;CV. CHEERA KING SEAFOOD;PT. LOGISTIK EKSPRESINDO UTAMA
565;H;;368;-;30 - BC 3.0;00003042048820250204000098;001034;04-02-2025;0420488702125000000000;SUMBER LAUT PERCUT;DIRGANTARA SUMATERA EKSPRES
566;H;;368;-;30 - BC 3.0;00003042048820250204000095;001030;04-02-2025;0420488702125000000000;SUMBER LAUT PERCUT;DIRGANTARA SUMATERA EKSPRES
567;H;;368;-;30 - BC 3.0;00003031479320250204000019;001008;04-02-2025;0314793480125000000000;SAGAMI INDONESIA;
568;H;;368;-;30 - BC 3.0;00003092821220250204000222;001023;04-02-2025;0013451828058000000000;PT. TAMORA STEKINDO;PT. LOGISTIK EKSPRESINDO UTAMA
569;H;;367;-;30 - BC 3.0;00003082062720250204000117;001052;05-02-2025;0820627214125000000000;SARANA MAJU BERSAMA;
570;H;;367;-;30 - BC 3.0;00003070829720250205000014;001067;05-02-2025;0708297288124000000000;PUTRI MANALU BERSAUDARA;
571;H;;367;-;30 - BC 3.0;00003003199720250205000415;001056;05-02-2025;0031997299063000000000;UNILEVER OLEOCHEMICAL INDONESIA;
572;H;;367;-;30 - BC 3.0;01010000258220250205000222;001076;05-02-2025;0013107743062000000000;PT BIROTIKA SEMESTA;PT BIROTIKA SEMESTA
573;H;;367;-;30 - BC 3.0;01010000258220250204000212;001061;05-02-2025;0011000163092000000000;PT MUSIM MAS;PT BIROTIKA SEMESTA
574;H;;366;-;30 - BC 3.0;00003082062720250206000139;001095;06-02-2025;0820627214125000000000;SARANA MAJU BERSAMA;
575;H;;366;-;30 - BC 3.0;00003082062720250206000142;001097;06-02-2025;0820627214125000000000;SARANA MAJU BERSAMA;
576;H;;366;-;30 - BC 3.0;00003082062720250206000136;001103;06-02-2025;0820627214125000000000;SARANA MAJU BERSAMA;
577;H;;366;-;30 - BC 3.0;01010000258220250206000229;001115;06-02-2025;0749402475331000000000;PT SPICE LINES INTERNATIONAL;PT BIROTIKA SEMESTA
578;H;;366;-;30 - BC 3.0;00003053320220250206000041;001082;06-02-2025;0533202974125000000000;MARTAMBA TAMBA REZEKI;
579;H;;366;-;30 - BC 3.0;00003042048820250206000100;001112;06-02-2025;0420488702125000000000;SUMBER LAUT PERCUT;DIRGANTARA SUMATERA EKSPRES
580;H;;366;-;30 - BC 3.0;01010000258220250205000224;001090;06-02-2025;0011000163092000000000;PT MUSIM MAS;PT BIROTIKA SEMESTA
581;H;;365;-;30 - BC 3.0;00003082062720250207000161;001151;07-02-2025;0820627214125000000000;SARANA MAJU BERSAMA;
582;H;;365;-;30 - BC 3.0;00003082062720250207000148;001143;07-02-2025;0820627214125000000000;SARANA MAJU BERSAMA;
583;H;;365;-;30 - BC 3.0;00003092821220250207000239;001119;07-02-2025;0800480121111000000000;PT. CEFA INDONESIA SEJAHTERA LESTARI;PT. LOGISTIK EKSPRESINDO UTAMA
584;H;;365;-;30 - BC 3.0;00003070829720250207000016;001134;07-02-2025;0708297288124000000000;PUTRI MANALU BERSAUDARA;
585;H;;365;-;30 - BC 3.0;01010000258220250207000243;001159;07-02-2025;0013107743062000000000;PT BIROTIKA SEMESTA;PT BIROTIKA SEMESTA
586;H;;365;-;30 - BC 3.0;01010000258220250206000233;001126;07-02-2025;0011000163092000000000;PT MUSIM MAS;PT BIROTIKA SEMESTA
587;H;;364;-;30 - BC 3.0;00003092821220250208000245;001161;08-02-2025;0845961077124000000000;CV. CHEERA KING SEAFOOD;PT. LOGISTIK EKSPRESINDO UTAMA
588;H;;362;-;30 - BC 3.0;00003070829720250208000018;001191;10-02-2025;0708297288124000000000;PUTRI MANALU BERSAUDARA;
589;H;;362;-;30 - BC 3.0;00003003199720250210000464;001175;10-02-2025;0031997299063000000000;UNILEVER OLEOCHEMICAL INDONESIA;
590;H;;362;-;30 - BC 3.0;01010000258220250207000241;001183;10-02-2025;0011000163092000000000;PT MUSIM MAS;PT BIROTIKA SEMESTA
591;H;;361;-;30 - BC 3.0;00003090293320250211500052;001243;11-02-2025;0902933480112000000000;PT. ANUGERAH ALAM INDUSTRI;DIRGANTARA SUMATERA EKSPRES
592;H;;361;-;30 - BC 3.0;00003082062720250211000167;001235;11-02-2025;0820627214125000000000;SARANA MAJU BERSAMA;
593;H;;361;-;30 - BC 3.0;00003082062720250211000165;001236;11-02-2025;0820627214125000000000;SARANA MAJU BERSAMA;
594;H;;361;-;30 - BC 3.0;00003082062720250211000178;001223;11-02-2025;0820627214125000000000;SARANA MAJU BERSAMA;
595;H;;361;-;30 - BC 3.0;00003082062720250211000175;001227;11-02-2025;0820627214125000000000;SARANA MAJU BERSAMA;
596;H;;361;-;30 - BC 3.0;00003092821220250211000255;001207;11-02-2025;0800480121111000000000;PT. CEFA INDONESIA SEJAHTERA LESTARI;PT. LOGISTIK EKSPRESINDO UTAMA
597;H;;361;-;30 - BC 3.0;00003042048820250211000111;001216;11-02-2025;0420488702125000000000;SUMBER LAUT PERCUT;DIRGANTARA SUMATERA EKSPRES
598;H;;361;-;30 - BC 3.0;00003005527620250211000020;001200;11-02-2025;0055276885125000000000;REZEKI BAHARI NUSANTARA;
599;H;;360;-;30 - BC 3.0;00003092821220250212000263;001257;12-02-2025;0807559554125000000000;PT. MEGA RATU WALET;PT. LOGISTIK EKSPRESINDO UTAMA
600;H;;360;-;30 - BC 3.0;00003003711020250212000037;001251;12-02-2025;0037110079125000000000;PT. BERJAYA INTI REJEKI DUNIA;DIRGANTARA SUMATERA EKSPRES
601;H;;360;-;30 - BC 3.0;00003003199720250212000504;001269;12-02-2025;0031997299063000000000;UNILEVER OLEOCHEMICAL INDONESIA;
602;H;;360;-;30 - BC 3.0;01010000258220250212000262;001270;12-02-2025;0011000163092000000000;PT MUSIM MAS;PT BIROTIKA SEMESTA
603;H;;359;-;30 - BC 3.0;00003082062720250213000195;001320;13-02-2025;0820627214125000000000;SARANA MAJU BERSAMA;
604;H;;359;-;30 - BC 3.0;00003082062720250213000186;001329;13-02-2025;0820627214125000000000;SARANA MAJU BERSAMA;
605;H;;359;-;30 - BC 3.0;00003082062720250213000188;001325;13-02-2025;0820627214125000000000;SARANA MAJU BERSAMA;
606;H;;359;-;30 - BC 3.0;00003082062720250213000202;001315;13-02-2025;0820627214125000000000;SARANA MAJU BERSAMA;
607;H;;359;-;30 - BC 3.0;00003003711020250213000038;001302;13-02-2025;0037110079125000000000;PT. BERJAYA INTI REJEKI DUNIA;DIRGANTARA SUMATERA EKSPRES
608;H;;359;-;30 - BC 3.0;00003092821220250212000269;001283;13-02-2025;0013451828058000000000;PT. TAMORA STEKINDO;PT. LOGISTIK EKSPRESINDO UTAMA
609;H;;359;-;30 - BC 3.0;00003092821220250212000266;001289;13-02-2025;0013451828058000000000;PT. TAMORA STEKINDO;PT. LOGISTIK EKSPRESINDO UTAMA
610;H;;359;-;30 - BC 3.0;01010000258220250213000275;001306;13-02-2025;0013107743062000000000;PT BIROTIKA SEMESTA;PT BIROTIKA SEMESTA
611;H;;359;-;30 - BC 3.0;00003001115320250213000029;001280;13-02-2025;0011153533092000000000;SUMATRA TOBACCO TRADING COMPANY;
612;H;;359;-;30 - BC 3.0;01010000258220250212000267;001294;13-02-2025;0011000163092000000000;PT MUSIM MAS;PT BIROTIKA SEMESTA
613;H;;358;-;30 - BC 3.0;00003082062720250214000219;001360;14-02-2025;0820627214125000000000;SARANA MAJU BERSAMA;
614;H;;358;-;30 - BC 3.0;00003082062720250214000212;001355;14-02-2025;0820627214125000000000;SARANA MAJU BERSAMA;
615;H;;358;-;30 - BC 3.0;00003082062720250214000223;001364;14-02-2025;0820627214125000000000;SARANA MAJU BERSAMA;
616;H;;358;-;30 - BC 3.0;00003053320220250213000051;001336;14-02-2025;0533202974125000000000;PT. MARTAMBA TAMBA REZEKI;
617;H;;358;-;30 - BC 3.0;00003005527620250214000026;001346;14-02-2025;0055276885125000000000;REZEKI BAHARI NUSANTARA;
618;H;;358;-;30 - BC 3.0;00003001304020250214100249;001345;14-02-2025;0013040530093000000000;AEROFOOD INDONESIA;
619;H;;357;-;30 - BC 3.0;00003053320220250215000053;001384;15-02-2025;0533202974125000000000;MARTAMBA TAMBA REZEKI;
620;H;;357;-;30 - BC 3.0;00003003711020250215000039;001382;15-02-2025;0037110079125000000000;PT. BERJAYA INTI REJEKI DUNIA;DIRGANTARA SUMATERA EKSPRES
621;H;;355;-;30 - BC 3.0;00003092821220250217000293;001393;17-02-2025;0845961077124000000000;CV. CHEERA KING SEAFOOD;PT. LOGISTIK EKSPRESINDO UTAMA
622;H;;355;-;30 - BC 3.0;00003092821220250217000294;001391;17-02-2025;0845961077124000000000;CV. CHEERA KING SEAFOOD;PT. LOGISTIK EKSPRESINDO UTAMA
623;H;;355;-;30 - BC 3.0;00003070811020250217000008;001404;17-02-2025;0708110432125000000000;ORI GINALNEST INDONESIA;
624;H;;355;-;30 - BC 3.0;01010000258220250217000287;001401;17-02-2025;0011000163092000000000;PT MUSIM MAS;PT BIROTIKA SEMESTA
625;H;;354;-;30 - BC 3.0;00003090293320250218500055;001429;18-02-2025;0902933480112000000000;PT. ANUGERAH ALAM INDUSTRI;DIRGANTARA SUMATERA EKSPRES
626;H;;354;-;30 - BC 3.0;00003082062720250218000238;001442;18-02-2025;0820627214125000000000;SARANA MAJU BERSAMA;
627;H;;354;-;30 - BC 3.0;00003082062720250218000235;001435;18-02-2025;0820627214125000000000;SARANA MAJU BERSAMA;
628;H;;354;-;30 - BC 3.0;00003082062720250218000236;001436;18-02-2025;0820627214125000000000;SARANA MAJU BERSAMA;
629;H;;354;-;30 - BC 3.0;00003053320220250218000056;001450;18-02-2025;0533202974125000000000;PT. MARTAMBA TAMBA REZEKI;
630;H;;354;-;30 - BC 3.0;00003042048820250218000120;001422;18-02-2025;0420488702125000000000;SUMBER LAUT PERCUT;DIRGANTARA SUMATERA EKSPRES
631;H;;354;-;30 - BC 3.0;00003031479320250218000035;001414;18-02-2025;0314793480125000000000;SAGAMI INDONESIA;
632;H;;354;-;30 - BC 3.0;00003005527620250218000029;001417;18-02-2025;0055276885125000000000;REZEKI BAHARI NUSANTARA;
633;H;;354;-;30 - BC 3.0;01010000258220250218000302;001451;18-02-2025;0013107743062000000000;PT BIROTIKA SEMESTA;PT BIROTIKA SEMESTA
634;H;;353;-;30 - BC 3.0;00003003711020250219000045;001468;19-02-2025;0037110079125000000000;PT. BERJAYA INTI REJEKI DUNIA;DIRGANTARA SUMATERA EKSPRES
635;H;;353;-;30 - BC 3.0;00003003199720250219000587;001463;19-02-2025;0031997299063000000000;UNILEVER OLEOCHEMICAL INDONESIA;
636;H;;353;-;30 - BC 3.0;00003001270820250218000709;001454;19-02-2025;0012708756092000000000;MULTIMAS NABATI ASAHAN;
637;H;;353;-;30 - BC 3.0;01010000258220250219000306;001471;19-02-2025;0011000163092000000000;PT MUSIM MAS;PT BIROTIKA SEMESTA
638;H;;352;-;30 - BC 3.0;00003092821220250220000314;001500;20-02-2025;1271204308810005000000;UD. ROYAL MARINE CENTRE;PT. LOGISTIK EKSPRESINDO UTAMA
639;H;;352;-;30 - BC 3.0;00003082062720250220000259;001512;20-02-2025;0820627214125000000000;SARANA MAJU BERSAMA;
640;H;;352;-;30 - BC 3.0;00003082062720250220000265;001508;20-02-2025;0820627214125000000000;SARANA MAJU BERSAMA;
641;H;;352;-;30 - BC 3.0;00003082062720250220000255;001516;20-02-2025;0820627214125000000000;SARANA MAJU BERSAMA;
642;H;;352;-;30 - BC 3.0;00003053202520250220000014;001488;20-02-2025;0532025061124000000000;SENTRA MAJU UTAMA;
643;H;;352;-;30 - BC 3.0;00003042048820250220000128;001521;20-02-2025;0420488702125000000000;SUMBER LAUT PERCUT;DIRGANTARA SUMATERA EKSPRES
644;H;;352;-;30 - BC 3.0;00003042048820250220000127;001520;20-02-2025;0420488702125000000000;SUMBER LAUT PERCUT;DIRGANTARA SUMATERA EKSPRES
645;H;;352;-;30 - BC 3.0;00003003947220250219500119;001484;20-02-2025;0039472220125000000000;PT. REPTIL INDO PERSADA;PT. PUTRA INDONESIA SEJAHTERA
646;H;;352;-;30 - BC 3.0;00003092821220250220000318;001501;20-02-2025;0017275736113000000000;PT. KREASI FAUNA INDAH;PT. LOGISTIK EKSPRESINDO UTAMA
647;H;;352;-;30 - BC 3.0;00003001431020250220000744;001490;20-02-2025;0014310247121000000000;PT. PERMATA HIJAU PALM OLEO;
648;H;;352;-;30 - BC 3.0;00003092821220250219000311;001480;20-02-2025;0013451828058000000000;PT. TAMORA STEKINDO;PT. LOGISTIK EKSPRESINDO UTAMA
649;H;;352;-;30 - BC 3.0;01010000258220250220000309;001493;20-02-2025;0011000163092000000000;PT MUSIM MAS;PT BIROTIKA SEMESTA
650;H;;351;-;30 - BC 3.0;00003009705420250221000017;001550;21-02-2025;1271150703730005000000;UD.JUANDA AQUATIC;PT.RAYA ABADI KENCANA
651;H;;351;-;30 - BC 3.0;00003082062720250221000274;001563;21-02-2025;0820627214125000000000;SARANA MAJU BERSAMA;
652;H;;351;-;30 - BC 3.0;00003082062720250221000275;001564;21-02-2025;0820627214125000000000;SARANA MAJU BERSAMA;
653;H;;351;-;30 - BC 3.0;00003082062720250221000270;001558;21-02-2025;0820627214125000000000;SARANA MAJU BERSAMA;
654;H;;351;-;30 - BC 3.0;00003060659720250220500120;001542;21-02-2025;0606597060111000000000;PT. ALIAN RUSWAN CEMERLANG;PT. PUTRA INDONESIA SEJAHTERA
655;H;;351;-;30 - BC 3.0;00003053320220250220000060;001544;21-02-2025;0533202974125000000000;PT. MARTAMBA TAMBA REZEKI;
656;H;;351;-;30 - BC 3.0;00003005527620250221000031;001536;21-02-2025;0055276885125000000000;REZEKI BAHARI NUSANTARA;
657;H;;351;-;30 - BC 3.0;00003003199720250220000602;001554;21-02-2025;0031997299063000000000;UNILEVER OLEOCHEMICAL INDONESIA;
658;H;;351;-;30 - BC 3.0;00003001270820250220000736;001525;21-02-2025;0012708756092000000000;MULTIMAS NABATI ASAHAN;
659;H;;351;-;30 - BC 3.0;00003001115320250221000039;001532;21-02-2025;0011153533092000000000;PT.  SUMATRA TOBACCO TRADING COMPANY;
660;H;;350;-;30 - BC 3.0;00003003711020250222000046;001572;22-02-2025;0037110079125000000000;PT. BERJAYA INTI REJEKI DUNIA;DIRGANTARA SUMATERA EKSPRES
661;H;;350;-;30 - BC 3.0;01010000258220250221000320;001577;22-02-2025;0010680221052000000000;PT MEDISAFE TECHNOLOGIES;PT BIROTIKA SEMESTA
662;H;;349;-;30 - BC 3.0;00003053320220250223000062;001583;23-02-2025;0533202974125000000000;MARTAMBA TAMBA REZEKI;
663;H;;348;-;30 - BC 3.0;00003092821220250224000346;001594;24-02-2025;0942785502113000000000;PT. ERGA BUANA KENCANA;PT. LOGISTIK EKSPRESINDO UTAMA
664;H;;348;-;30 - BC 3.0;00003082062720250224000284;001601;24-02-2025;0820627214125000000000;SARANA MAJU BERSAMA;
665;H;;348;-;30 - BC 3.0;00003053320220250224000063;001585;24-02-2025;0533202974125000000000;PT. MARTAMBA TAMBA REZEKI;
666;H;;348;-;30 - BC 3.0;00003003199720250224000652;001596;24-02-2025;0031997299063000000000;UNILEVER OLEOCHEMICAL INDONESIA;
667;H;;348;-;30 - BC 3.0;00003001718920250224000053;001604;24-02-2025;0017189184125000000000;TOBA SURIMI INDUSTRIES;
668;H;;348;-;30 - BC 3.0;00003001270820250224000785;001588;24-02-2025;0012708756092000000000;MULTIMAS NABATI ASAHAN;
669;H;;347;-;30 - BC 3.0;00003082062720250225000287;001639;25-02-2025;0820627214125000000000;SARANA MAJU BERSAMA;
670;H;;347;-;30 - BC 3.0;00003082062720250225000293;001644;25-02-2025;0820627214125000000000;SARANA MAJU BERSAMA;
671;H;;347;-;30 - BC 3.0;00003092821220250224000343;001611;25-02-2025;0800480121111000000000;PT. CEFA INDONESIA SEJAHTERA LESTARI;PT. LOGISTIK EKSPRESINDO UTAMA
672;H;;347;-;30 - BC 3.0;00003073303820250225000004;001649;25-02-2025;0733038343113000000000;CV PUTRA TELLO MANDIRI;PT.RAYA ABADI KENCANA
673;H;;347;-;30 - BC 3.0;00003070829720250225500124;001621;25-02-2025;0708297288124000000000;PT. PUTRI MANALU BERSAUDARA;PT. PUTRA INDONESIA SEJAHTERA
674;H;;347;-;30 - BC 3.0;00003053320220250225000065;001630;25-02-2025;0533202974125000000000;PT. MARTAMBA TAMBA REZEKI;
675;H;;347;-;30 - BC 3.0;00003092821220250225000356;001651;25-02-2025;0017275736113000000000;PT. KREASI FAUNA INDAH;PT. LOGISTIK EKSPRESINDO UTAMA
676;H;;347;-;30 - BC 3.0;00003001431020250225000809;001629;25-02-2025;0014310247121000000000;PT. PERMATA HIJAU PALM OLEO;
677;H;;347;-;30 - BC 3.0;01010000258220250225000342;001634;25-02-2025;0013107743062000000000;PT BIROTIKA SEMESTA;PT BIROTIKA SEMESTA
678;H;;347;-;30 - BC 3.0;01010000258220250224000331;001616;25-02-2025;0011000163092000000000;PT MUSIM MAS;PT BIROTIKA SEMESTA
679;H;;347;-;30 - BC 3.0;01010000258220250225000340;001625;25-02-2025;0010680221052000000000;PT MEDISAFE TECHNOLOGIES;PT BIROTIKA SEMESTA
680;H;;346;-;30 - BC 3.0;00003092821220250226000360;001662;26-02-2025;0845961077124000000000;CV. CHEERA KING SEAFOOD;PT. LOGISTIK EKSPRESINDO UTAMA
681;H;;346;-;30 - BC 3.0;00003092821220250226000363;001667;26-02-2025;0845961077124000000000;CV. CHEERA KING SEAFOOD;PT. LOGISTIK EKSPRESINDO UTAMA
682;H;;346;-;30 - BC 3.0;00003082062720250226000301;001675;26-02-2025;0820627214125000000000;SARANA MAJU BERSAMA;
683;H;;346;-;30 - BC 3.0;00003082062720250226000300;001677;26-02-2025;0820627214125000000000;SARANA MAJU BERSAMA;
684;H;;346;-;30 - BC 3.0;00003003199720250226000692;001659;26-02-2025;0031997299063000000000;UNILEVER OLEOCHEMICAL INDONESIA;
685;H;;346;-;30 - BC 3.0;01010000258220250225000344;001652;26-02-2025;0013107743062000000000;PT BIROTIKA SEMESTA;PT BIROTIKA SEMESTA
686;H;;346;-;30 - BC 3.0;01010000258220250226000346;001669;26-02-2025;0011000163092000000000;PT MUSIM MAS;PT BIROTIKA SEMESTA
687;H;;345;-;30 - BC 3.0;00003090293320250227500059;001695;27-02-2025;0902933480112000000000;PT. ANUGERAH ALAM INDUSTRI;DIRGANTARA SUMATERA EKSPRES
688;H;;345;-;30 - BC 3.0;00003082062720250227000313;001704;27-02-2025;0820627214125000000000;SARANA MAJU BERSAMA;
689;H;;345;-;30 - BC 3.0;00003082062720250227000307;001709;27-02-2025;0820627214125000000000;SARANA MAJU BERSAMA;
690;H;;345;-;30 - BC 3.0;00003082062720250227000302;001701;27-02-2025;0820627214125000000000;SARANA MAJU BERSAMA;
691;H;;345;-;30 - BC 3.0;00003070829720250227500129;001690;27-02-2025;0708297288124000000000;PT. PUTRI MANALU BERSAUDARA;PT. PUTRA INDONESIA SEJAHTERA
692;H;;345;-;30 - BC 3.0;00003042048820250227000134;001698;27-02-2025;0420488702125000000000;SUMBER LAUT PERCUT;DIRGANTARA SUMATERA EKSPRES
693;H;;345;-;30 - BC 3.0;00003092821220250226000369;001684;27-02-2025;0013451828058000000000;PT. TAMORA STEKINDO;PT. LOGISTIK EKSPRESINDO UTAMA
694;H;;345;-;30 - BC 3.0;00003092821220250226000365;001681;27-02-2025;0013451828058000000000;PT. TAMORA STEKINDO;PT. LOGISTIK EKSPRESINDO UTAMA
695;H;;345;-;30 - BC 3.0;01010000258220250227000358;001715;27-02-2025;0011000163092000000000;PT MUSIM MAS;PT BIROTIKA SEMESTA
696;H;;344;-;30 - BC 3.0;00003009705420250228000019;001726;28-02-2025;1271150703730005000000;UD.JUANDA AQUATIC;PT.RAYA ABADI KENCANA
697;H;;344;-;30 - BC 3.0;00003082062720250228000330;001747;28-02-2025;0820627214125000000000;SARANA MAJU BERSAMA;
698;H;;344;-;30 - BC 3.0;00003082062720250228000319;001730;28-02-2025;0820627214125000000000;SARANA MAJU BERSAMA;
699;H;;344;-;30 - BC 3.0;00003082062720250228000326;001751;28-02-2025;0820627214125000000000;SARANA MAJU BERSAMA;
700;H;;344;-;30 - BC 3.0;00003082062720250228000321;001745;28-02-2025;0820627214125000000000;SARANA MAJU BERSAMA;
701;H;;344;-;30 - BC 3.0;00003070829720250228500130;001724;28-02-2025;0708297288124000000000;PT. PUTRI MANALU BERSAUDARA;PT. PUTRA INDONESIA SEJAHTERA
702;H;;344;-;30 - BC 3.0;00003092821220250228000380;001738;28-02-2025;0013451828058000000000;PT. TAMORA STEKINDO;PT. LOGISTIK EKSPRESINDO UTAMA
703;H;;344;-;30 - BC 3.0;01010000258220250228000367;001759;28-02-2025;0013107743062000000000;PT BIROTIKA SEMESTA;PT BIROTIKA SEMESTA
704;H;;344;-;30 - BC 3.0;01010000258220250227000360;001718;28-02-2025;0013107743062000000000;PT BIROTIKA SEMESTA;PT BIROTIKA SEMESTA
705;H;;344;-;30 - BC 3.0;01010000258220250228000361;001755;28-02-2025;0013107743062000000000;PT BIROTIKA SEMESTA;PT BIROTIKA SEMESTA
706;H;;341;-;30 - BC 3.0;00003092821220250303000389;001788;03-03-2025;0845961077124000000000;CV. CHEERA KING SEAFOOD;PT. LOGISTIK EKSPRESINDO UTAMA
707;H;;341;-;30 - BC 3.0;00003082062720250303000342;001805;03-03-2025;0820627214125000000000;SARANA MAJU BERSAMA;
708;H;;341;-;30 - BC 3.0;00003070829720250303500133;001784;03-03-2025;0708297288124000000000;PT. PUTRI MANALU BERSAUDARA;PT. PUTRA INDONESIA SEJAHTERA
709;H;;341;-;30 - BC 3.0;00003043819820250303000004;001812;03-03-2025;0438198400119000000000;GOLDEN SEAFOOD INDONESIA;
710;H;;341;-;30 - BC 3.0;00003003711020250303000053;001797;03-03-2025;0037110079125000000000;PT. BERJAYA INTI REJEKI DUNIA;DIRGANTARA SUMATERA EKSPRES
711;H;;341;-;30 - BC 3.0;00003001100020250303902359;001806;03-03-2025;0011000163092000000000;MUSIM MAS;
712;H;;330;-;30 - BC 3.0;00003082062720250314000440;002096;14-03-2025;0820627214125000000000;SARANA MAJU BERSAMA;
713;H;;330;-;30 - BC 3.0;00003082062720250314000429;002093;14-03-2025;0820627214125000000000;SARANA MAJU BERSAMA;
714;H;;330;-;30 - BC 3.0;00003082062720250314000433;002099;14-03-2025;0820627214125000000000;SARANA MAJU BERSAMA;
715;H;;330;-;30 - BC 3.0;00003082062720250314000444;002089;14-03-2025;0820627214125000000000;SARANA MAJU BERSAMA;
716;H;;330;-;30 - BC 3.0;00003082062720250314000443;002091;14-03-2025;0820627214125000000000;SARANA MAJU BERSAMA;
717;H;;330;-;30 - BC 3.0;00003053320220250314000088;002104;14-03-2025;0533202974125000000000;PT. MARTAMBA TAMBA REZEKI;
718;H;;330;-;30 - BC 3.0;00003042048820250314000151;002081;14-03-2025;0420488702125000000000;SUMBER LAUT PERCUT;DIRGANTARA SUMATERA EKSPRES
719;H;;330;-;30 - BC 3.0;00003042048820250314000153;002086;14-03-2025;0420488702125000000000;SUMBER LAUT PERCUT;DIRGANTARA SUMATERA EKSPRES
720;H;;330;-;30 - BC 3.0;00003042048820250314000149;002083;14-03-2025;0420488702125000000000;SUMBER LAUT PERCUT;DIRGANTARA SUMATERA EKSPRES
721;H;;330;-;30 - BC 3.0;00003042048820250314000150;002084;14-03-2025;0420488702125000000000;SUMBER LAUT PERCUT;DIRGANTARA SUMATERA EKSPRES
722;H;;330;-;30 - BC 3.0;00003042048820250314000152;002085;14-03-2025;0420488702125000000000;SUMBER LAUT PERCUT;DIRGANTARA SUMATERA EKSPRES
723;H;;330;-;30 - BC 3.0;00003042048820250314000154;002082;14-03-2025;0420488702125000000000;SUMBER LAUT PERCUT;DIRGANTARA SUMATERA EKSPRES
724;H;;330;-;30 - BC 3.0;01010000258220250314000423;002079;14-03-2025;0011000163092000000000;PT MUSIM MAS;PT BIROTIKA SEMESTA
725;M;N;330;327;30 - BC 3.0;01010000258220250313000420;002076;14-03-2025;0011000163092000000000;PT MUSIM MAS;PT BIROTIKA SEMESTA
726;H;;330;-;30 - BC 3.0;00003092821220250314000457;002080;14-03-2025;0010018067092000000000;PT. SOCFIN INDONESIA;PT. LOGISTIK EKSPRESINDO UTAMA
727;H;;329;-;30 - BC 3.0;00003084834820250312000684;002112;15-03-2025;0848348967125000000000;PT. ANUGERAH WALET JAYA;
